Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52
1,0.899756046924189,0.811838165160812,0.734727892322366,0.666960858458524,0.607198851988039,0.554251598255909,0.507073322611577,0.464753793468156,0.42651213938545,0.391692541570334,0.35975760010479,0.330276787865293,0.30291072032978,0.277394039945341,0.253519489502243,0.231124178884844,0.210077809042572,0.190272619418589,0.171615682378069,0.154024775172366,0.137428608164848,0.121770770159068,0.107015201320108,0.0931502420974591,0.0801887594080622,0.0681633148702532,0.0571171980553066,0.0470936503434672,0.0381261180302034,0.0302316556107935,0.0234079980082623,0.0176331869687523,0.0128659065758324,0.00904525933644617,0.00609012863425288,0.00389952393135049,0.00235560953429652,0.00133035151815246,0.000695284619626949,0.000332427028986233,0.000143527529900044,5.51431585187325e-05,1.85376574821545e-05,5.34778843384496e-06,1.29420957034488e-06,2.55871973567053e-07,4.00529330812118e-08,4.77108606658239e-09,3.95096204546407e-10,0,1
1,0.900275515663208,0.812797667191151,0.736049433036581,0.66856931104488,0.609025679356254,0.556238640581874,0.509175191540451,0.466938553706104,0.428760695785551,0.39399732402624,0.362120988247421,0.332709462813108,0.305429877963704,0.280021244382277,0.256277973288947,0.234035603725248,0.213158758314714,0.193531211175814,0.175048577019467,0.157614652164725,0.141142201322429,0.125557911582853,0.110809755835448,0.0968738157647302,0.0837573823051264,0.0714962040961686,0.0601458081978045,0.0497689951688361,0.0404228575653218,0.0321483806856033,0.0249641014317531,0.0188633970085467,0.0138138627295928,0.0097574540692306,0.00661121187184449,0.00426947506591656,0.00260872586262163,0.00149550864907021,0.000796667159844732,0.000390051013139188,0.000173332090786939,6.89172271305062e-05,2.41169546804848e-05,7.28789611471032e-06,1.8601892696672e-06,3.90803531408319e-07,6.55470507556912e-08,8.43963074278075e-09,7.59961909875173e-10,0,1
1,0.8990623440358,0.810620258052688,0.733136643801868,0.665125812988879,0.605226727666548,0.552225796922294,0.505054409117821,0.462780914062514,0.424605322361335,0.38985582445376,0.357982905343392,0.328548301918184,0.301209248640938,0.275700647742465,0.251817905923728,0.22940189080958,0.208326240760159,0.188487054192923,0.169795563412519,0.152174748188557,0.13556017589443,0.119903857197481,0.105178577273811,0.0913799271237739,0.0785242578856743,0.0666424279899285,0.0557707519843491,0.0459414616967309,0.0371750043889596,0.0294756276184789,0.0228302518776541,0.0172092710576902,0.0125674050357325,0.00884339176560375,0.00595872816668639,0.00381696186231669,0.00230547070857458,0.00130102283197311,0.000678928317354347,0.000323873212917756,0.000139416586368955,5.33655633182758e-05,1.78604970969017e-05,5.12536486222906e-06,1.23267342044116e-06,2.4191345328322e-07,3.75388028209616e-08,4.42616453480361e-09,3.62393093066869e-10,0,1
1,0.89898918483236,0.810387136615474,0.732691244662022,0.664445855584488,0.604313360114822,0.551095803419008,0.503732519067382,0.461293574682063,0.422976894979609,0.388107390606335,0.35613307882845,0.326614951060411,0.299210960445704,0.273657103729603,0.249748987414238,0.227326029977556,0.206258895875293,0.186439960781852,0.167776762366793,0.150188844707092,0.133608299267195,0.117983348182573,0.103283032651428,0.0895003507046418,0.0766516013626931,0.0647711279640555,0.0539024373709412,0.0440879483829876,0.0353598150818851,0.0277333882125959,0.021203492117844,0.0157426218086943,0.0113000073430385,0.00780123966526916,0.00514915025926577,0.00322709080479125,0.00190533458682806,0.00105027780779995,0.000534984258517724,0.00024887174204077,0.000104317948304296,3.87932389036401e-05,1.25706974914426e-05,3.47594124498395e-06,8.00349766888673e-07,1.49147969122764e-07,2.17604046000251e-08,2.38587591167863e-09,1.80067230882212e-10,0,1
1,0.899374779385459,0.811164954416139,0.733859632539639,0.665989074010535,0.606198259367745,0.55327244801604,0.506138647811847,0.463861447570997,0.42564052730397,0.390808419219834,0.358824248967327,0.32926111301353,0.30178822008684,0.276151142564452,0.252153463377415,0.229641494512967,0.208492079154203,0.188602883025124,0.169885108733469,0.152259376660932,0.13565557159506,0.120016397217714,0.105302813978603,0.0914985188266421,0.0786108685602358,0.0666670755059048,0.055706381822718,0.0457703247379061,0.0368935253853928,0.0290966583771743,0.0223819427777716,0.0167304349291047,0.0121001982106877,0.00842510013397687,0.00561494932428101,0.00355815623250088,0.00212770938606252,0.00119022404388381,0.000616666689347774,0.000292570854997821,0.000125458638331355,4.78994201005861e-05,1.60012977307779e-05,4.5831316175169e-06,1.09916281813232e-06,2.14711011434892e-07,3.30753655035863e-08,3.85920147090446e-09,3.117816142846e-10,0,1
1,0.899166107058447,0.810860252261223,0.733543956467705,0.665717456529826,0.605999874525995,0.553158271626101,0.506109133750391,0.46391179553244,0.425762868588946,0.390991757923533,0.359053678143493,0.329517690373509,0.302050297618107,0.27639719432762,0.252365695580386,0.229808995703522,0.208612356746469,0.188681474208321,0.16993408786137,0.152296157162819,0.135702883873044,0.120103029337235,0.105463606282409,0.0917720653469046,0.0790344419049112,0.0672696996501854,0.0565018490967373,0.0467519667818172,0.0380320103670826,0.0303414674977229,0.0236666560626842,0.0179813837087214,0.0132472596099198,0.00941254144289721,0.00640971103170195,0.00415327693490539,0.00253990948715986,0.00145258193910092,0.00076898070465066,0.000372552397048245,0.000163082335666578,6.35782267633102e-05,2.17141731396105e-05,6.37486451662904e-06,1.57366575530713e-06,3.18321633075697e-07,5.11787913871904e-08,6.28981618666086e-09,5.39337244011452e-10,0,1
1,0.898330463068092,0.809186302257718,0.731043274484223,0.662435718412635,0.602024136823905,0.548611422105216,0.501135171293072,0.458657701433293,0.420362584785451,0.385555769792971,0.353665060928824,0.324233218285119,0.296903946452502,0.271403427743736,0.247521247495508,0.225093706701556,0.203990821012962,0.184107064441474,0.165355646770931,0.147666265513987,0.130985936813662,0.115281509809166,0.10054159770442,0.0867757869577239,0.0740101762783574,0.0622798520679071,0.0516200323690701,0.0420579042927603,0.0336066802889238,0.0262624126246829,0.0200030426949977,0.0147884693066943,0.0105604714630361,0.00724214819377595,0.00473766849785214,0.00293384440664085,0.00170487493818327,0.000920562153817079,0.000456785331946014,0.000205716296044766,8.29136706406933e-05,2.94336267486509e-05,9.03522063139357e-06,2.34772249226546e-06,5.03683329096526e-07,8.66639632836556e-08,1.15584046397973e-08,1.14610113561478e-09,7.76047642044541e-11,0,1
1,0.899416325728459,0.81114473315423,0.733705077761637,0.665662689521697,0.605695403383249,0.552613979690914,0.50536159829871,0.463010830680238,0.4247637899357,0.389952142927191,0.358031742202515,0.32856974685623,0.301226267583454,0.275734849180238,0.251885641636936,0.229512784616307,0.208485044566048,0.18869767869274,0.170064415744297,0.152510433505743,0.13596851167173,0.120379938084587,0.105699570765933,0.0919022368410535,0.0789868919025042,0.0669760983880594,0.0559105783058956,0.0458404613114558,0.0368154362054793,0.0288753964947343,0.0220421901827855,0.0163125790569855,0.0116527452864106,0.00799530763539568,0.00524019461511878,0.00326035568209661,0.00191211350586735,0.00104844361844161,0.000532364890340816,0.000247520122250826,0.000103981448291863,3.88516730002163e-05,1.2675046224218e-05,3.53361535356432e-06,8.21055063248501e-07,1.54486974908756e-07,2.27668857664655e-08,2.52254731689106e-09,1.92434833482448e-10,0,1
1,0.899317214823396,0.811137615159488,0.733901515647078,0.666097931050128,0.60634455011035,0.553415105023131,0.506238392830269,0.463889027165654,0.425579356529077,0.390652957695765,0.358576430511049,0.328927101014397,0.301376854409205,0.27567417172495,0.251626599777923,0.229084938504963,0.20792958032155,0.188059409994375,0.169384204307778,0.151821619009112,0.1352989275141,0.11975799261939,0.105160623143225,0.0914914130765867,0.0787563650097764,0.0669773128572872,0.0561835973695466,0.0464031839338532,0.0376553283427859,0.0299460726481318,0.0232665847694104,0.0175931791553812,0.0128873835059682,0.0090949512752677,0.00614397290017171,0.00394349377024035,0.00238461644057022,0.00134559820400999,0.000701014174232197,0.000333166448382066,0.000142530096535648,5.40655354015951e-05,1.78764236059772e-05,5.05232798498315e-06,1.19329921334625e-06,2.29434086859803e-07,3.48187143670192e-08,4.01099537886537e-09,3.20950850839408e-10,0,1
1,0.899171312488047,0.810725654051958,0.733175313861447,0.66507220229749,0.60508279855931,0.552012637785301,0.504805084019007,0.462534284259497,0.424400905973155,0.389729917652597,0.35796609676955,0.328664274574889,0.301474538653815,0.276124941683699,0.252404542661638,0.230148426138612,0.209225094082761,0.189526237229784,0.170959274197785,0.153443423996691,0.136909765332795,0.121304666919546,0.106594687897331,0.0927702872575918,0.0798459283879158,0.0678554116032162,0.0568430482138902,0.046852868910391,0.0379187215587305,0.0300575146236584,0.0232662760915055,0.0175219703420617,0.0127821515561434,0.00898503701146641,0.00604903592135249,0.00387311858616045,0.00233978246038246,0.00132160203874402,0.000690881076275173,0.000330438913041204,0.000142736063023311,5.48710811925345e-05,1.84590537712534e-05,5.32942508260477e-06,1.29095486468828e-06,2.55492898309694e-07,4.0039721060747e-08,4.77557793723766e-09,3.95999578611993e-10,0,1
