Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52
2.98834574348357,2.61201046208243,2.28194964785467,1.99246269789741,1.73805208282937,1.51369389630457,1.31491961594844,1.13780320048543,0.978927463642646,0.835360862277913,0.70464132518907,0.584751348644797,0.474074650154119,0.371337114264739,0.275542537153056,0.185912834975069,0.101836486580363,0.0228243240105785,-0.0515282068069928,-0.121569974273178,-0.187609658565687,-0.24991489483496,-0.308697461675497,-0.364092734715501,-0.416144486173513,-0.464804411142764,-0.509950266979949,-0.551419536221545,-0.589049882322521,-0.622715741389687,-0.652353087533373,-0.677970424292743,-0.699650187220177,-0.717547484295351,-0.731890936542106,-0.742985071502506,-0.751209027282482,-0.757005181975575,-0.760854199818303,-0.763238364375185,-0.764600602288718,-0.765309767719289,-0.765641579826201,-0.765779003991058,-0.765828521322804,-0.765843739245636,-0.765847637366766,-0.765848447593387,-0.765848580048297,-0.765848596476613,-0.765848597959881,1
2.98042915579099,2.60626311125607,2.27804641738305,1.99008721268391,1.73690194430891,1.5134943699871,1.31543751732675,1.13885556067779,0.980383788995725,0.837140550567878,0.706708456660532,0.587108515362792,0.47675653702286,0.374403595039377,0.279070458072814,0.189985757476034,0.106532436096837,0.0282025583183206,-0.0454399551098023,-0.114786757561153,-0.180198805033742,-0.242003404139436,-0.300475624753285,-0.355810672478929,-0.408098288783125,-0.457311118096043,-0.503315031601273,-0.545901691892775,-0.584835471412907,-0.619902159017686,-0.650947977958437,-0.677903377819609,-0.700793207314226,-0.719739048753915,-0.7349586850705,-0.746763378832255,-0.755549570145682,-0.761780697481099,-0.765957486002723,-0.768579537723715,-0.770105160606287,-0.770918289523339,-0.771310053860701,-0.771478144383788,-0.771541286974283,-0.771561651718354,-0.771567164850392,-0.771568385211987,-0.771568599478901,-0.771568628293001,-0.771568631144377,1
2.99631717175094,2.61684499956678,2.2843495580993,1.99305217133547,1.73736743748542,1.51217857410255,1.31292312156423,1.13558366559892,0.97665769450105,0.833137671484069,0.702497948108947,0.58267263878186,0.472014106121815,0.36923373309379,0.273334892370208,0.183548421413485,0.0992760667028132,0.0200427753404377,-0.0545420676413126,-0.124812181802828,-0.191057122452768,-0.253519122170686,-0.312378595452353,-0.367737855634069,-0.419613478221352,-0.467943991586879,-0.512613384361965,-0.553485133063786,-0.590438063076288,-0.623395303515074,-0.652340885811882,-0.677323981993995,-0.698455895363508,-0.715906855220996,-0.729907174441402,-0.740751983065549,-0.748803890988974,-0.75448629787537,-0.758262490357142,-0.76060123653181,-0.761936055836247,-0.762629515141217,-0.762953021451362,-0.763086501711765,-0.763134379069784,-0.763149013529668,-0.763152738262854,-0.763153506603389,-0.763153631089386,-0.763153646367016,-0.763153647729423,1
3.00044539569079,2.62069956178386,2.28760395583173,1.99550957730365,1.73894395962657,1.5128784180394,1.31280929264524,1.13474905342403,0.975201659424817,0.831151742967805,0.70006133453803,0.579855278686073,0.468883141434807,0.365859012275088,0.269790382276515,0.179908842836857,0.0956106946007417,0.0164097061282141,-0.0580987316238768,-0.128262226827188,-0.194383250078857,-0.256717100610168,-0.315458435085465,-0.370723641794321,-0.422539044339782,-0.47084336725235,-0.515507498221765,-0.556367875062688,-0.593265026114439,-0.626078069483877,-0.654749294702701,-0.679298159432798,-0.699828067502186,-0.716529886334037,-0.729683353586391,-0.739653770134431,-0.746879670342709,-0.751848756240878,-0.75506330558444,-0.75700052961589,-0.758076157369021,-0.758619601166161,-0.758865938505104,-0.758964521026581,-0.758998712373214,-0.759008771144795,-0.759011219310067,-0.75901169821816,-0.759011771055871,-0.759011779348514,-0.759011780025469,1
2.99221128678841,2.61434772416607,2.2831059289418,1.99281226145443,1.73794761731899,1.5134236848989,1.31467892180774,1.13768407343558,0.978926523358749,0.835400943880756,0.704600888249218,0.584495288029694,0.473481053173192,0.370316010319901,0.274044743646676,0.18392967610295,0.0993936849785342,0.0199742970156015,-0.0547127691208004,-0.125000961633675,-0.191188363500531,-0.253538268394757,-0.312265833021252,-0.367517657044257,-0.419354960990068,-0.467750118921192,-0.512600944262699,-0.553760076522456,-0.591071536865662,-0.624405317477911,-0.653683781932699,-0.678898597293008,-0.700120899980579,-0.71750816861483,-0.73130874111317,-0.741861300302334,-0.749584882526459,-0.754956435882924,-0.75847684109683,-0.760630639359627,-0.761847670297305,-0.762475203008902,-0.762766450097215,-0.762886232574074,-0.762929109587409,-0.762942192439348,-0.762945513695278,-0.762946195765755,-0.762946305477056,-0.762946318798176,-0.762946319968965,1
2.99356607626556,2.61462294281095,2.2827613400992,1.99219952065143,1.73730123528406,1.51287701653469,1.31429336578487,1.13747833650405,0.978896820891803,0.835529610798288,0.704856547953373,0.584830278260632,0.473831293408163,0.370606280717303,0.27419953631672,0.183886932377428,0.0991167595478544,0.0194578219548392,-0.0554442854734585,-0.125898704311732,-0.192183685795474,-0.254542747726572,-0.313168449728002,-0.368184761034947,-0.419638843313903,-0.467508015068204,-0.511721008975677,-0.552187591294975,-0.588828554441872,-0.621598960413429,-0.650500734686603,-0.675585295905303,-0.696951077365336,-0.714742355355593,-0.729153582332311,-0.740438497870688,-0.748918386746639,-0.754981571438087,-0.759067849336649,-0.761636886257262,-0.763126700650921,-0.7639139085937,-0.76428785427525,-0.764445183276407,-0.764502829822673,-0.764520873173474,-0.764525590873261,-0.764526594820868,-0.764526763517805,-0.764526785128639,-0.764526787155518,1
3.00961617311269,2.62690460501282,2.29134193206059,1.9971904920349,1.73893314022614,1.51152764769694,1.3104677784054,1.13175436095384,0.971857703709906,0.827704552381217,0.696682309649298,0.576637077168421,0.46584768055904,0.362972927769584,0.266982095147534,0.177083125128967,0.092659810487279,0.0132228550625389,-0.0616249694366241,-0.132210364800383,-0.198797968559175,-0.261587226246046,-0.32070292664533,-0.376187932729699,-0.428006158483619,-0.476059361323766,-0.520215466568035,-0.560341904001659,-0.596336334003906,-0.628149021348373,-0.655794826366736,-0.679356783599918,-0.698985844758582,-0.71490116938284,-0.727392233473074,-0.736819770773094,-0.743609851335634,-0.748236023998693,-0.751188388931628,-0.75293417001909,-0.753879261610246,-0.754341523825197,-0.754542837139662,-0.754619622243908,-0.754644795791233,-0.754651737252177,-0.754653307025584,-0.754653589743171,-0.75465362893789,-0.754653632959999,-0.754653633252124,1
2.99403370313048,2.61617063062385,2.28456040235653,1.99364255378497,1.73802745454309,1.51274812214382,1.31333693544106,1.13582373416438,0.976724444033771,0.833041640291668,0.702264593291577,0.582349102225828,0.471669112015199,0.368947759212564,0.27318405053766,0.183589641659421,0.0995414444167564,0.0205464532235424,-0.0537888195714854,-0.123788469509851,-0.189733581491743,-0.251876682294464,-0.310438336104523,-0.365588127964155,-0.417420624907746,-0.465939750464724,-0.511060744239108,-0.552630625707568,-0.590461072602436,-0.624365418816587,-0.654193796261093,-0.679864128457689,-0.70138858041217,-0.718894195698862,-0.73263410566261,-0.74298424924689,-0.750421917712653,-0.755486864234865,-0.758731416192801,-0.760670171117672,-0.76174024854363,-0.762279480827184,-0.762524154102261,-0.762622491935842,-0.762656833584036,-0.762667023869617,-0.762669527968495,-0.762670022801856,-0.76267009885384,-0.762670107607382,-0.762670108330303,1
2.99316538094631,2.61493939712055,2.28368300827768,1.99353708438707,1.73882544280791,1.51435527888444,1.31551998240004,1.13829546133111,0.979205399760003,0.83529089797954,0.704086029768463,0.583587018632923,0.472206043236035,0.368710504166335,0.272155542678513,0.181818187168023,0.097137951146764,0.0176655155355274,-0.0569789701886093,-0.127134439483306,-0.193110227612927,-0.255179540010164,-0.31356077548963,-0.368397403436565,-0.419747298222518,-0.467587910455174,-0.511837218627327,-0.552385000974877,-0.589126202436967,-0.621988486505624,-0.650949155547113,-0.676041388245585,-0.697354161985852,-0.715032002205113,-0.729278692034295,-0.74036436767598,-0.748630710152963,-0.754486804724085,-0.758389991292142,-0.760811442272004,-0.762193302813145,-0.762909449288469,-0.763241776166495,-0.763377724555176,-0.763425899684364,-0.763440396551442,-0.763444017417066,-0.763444748511171,-0.763444864243764,-0.763444878105823,-0.763444879311511,1
2.99649799894353,2.61724242815645,2.28456420431424,1.9928674733596,1.73670541188773,1.5110621339942,1.31144479677831,1.13387898499508,0.974882208521929,0.83144786949702,0.701036914145581,0.581560936458671,0.471345485124742,0.369074404634139,0.273724796250275,0.184503229527586,0.100789393874976,0.0220886744922252,-0.0520063215250862,-0.121843828451364,-0.187727694737427,-0.249917159943263,-0.308613952016485,-0.363943854924075,-0.415942756077996,-0.464556253100805,-0.509657209975545,-0.551078954778466,-0.588655871105624,-0.622260644082047,-0.651829674452324,-0.6773741411058,-0.698980689892052,-0.716808975903091,-0.731091387779321,-0.742134819928833,-0.750319284006539,-0.756086752392175,-0.759916521543211,-0.7622889062735,-0.76364466822703,-0.764350691019536,-0.764681185094771,-0.764818144769482,-0.764867530365441,-0.764882720609065,-0.764886615380769,-0.764887425783242,-0.764887558425281,-0.764887574898564,-0.764887576388071,1
